FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1/1/2024 12:00:00 AM,9E,20363,9E,4909,11433,DTW,"Detroit, MI",MI,14100,PHL,"Philadelphia, PA",PA,1508,1501,-7.00,1658,1630,-28.00,0.00,0.00,73.00,453.00,,,,,
1/1/2024 12:00:00 AM,9E,20363,9E,4909,14100,PHL,"Philadelphia, PA",PA,11433,DTW,"Detroit, MI",MI,1743,1732,-11.00,1935,1900,-35.00,0.00,0.00,70.00,453.00,,,,,
1/1/2024 12:00:00 AM,9E,20363,9E,4987,10397,ATL,"Atlanta, GA",GA,13230,MDT,"Harrisburg, PA",PA,1140,1138,-2.00,1326,1325,-1.00,0.00,0.00,91.00,620.00,,,,,
1/1/2024 12:00:00 AM,9E,20363,9E,4987,13230,MDT,"Harrisburg, PA",PA,10397,ATL,"Atlanta, GA",GA,1423,1418,-5.00,1638,1607,-31.00,0.00,0.00,89.00,620.00,,,,,
1/1/2024 12:00:00 AM,9E,20363,9E,5251,10135,ABE,"Allentown/Bethlehem/Easton, PA",PA,10397,ATL,"Atlanta, GA",GA,0600,0558,-2.00,0832,0757,-35.00,0.00,0.00,102.00,692.00,,,,,
1/1/2024 12:00:00 AM,9E,20363,9E,5271,10397,ATL,"Atlanta, GA",GA,10135,ABE,"Allentown/Bethlehem/Easton, PA",PA,1935,1928,-7.00,2138,2126,-12.00,0.00,0.00,98.00,692.00,,,,,
1/1/2024 12:00:00 AM,9E,20363,9E,5381,10135,ABE,"Allentown/Bethlehem/Easton, PA",PA,10397,ATL,"Atlanta, GA",GA,1231,1240,9.00,1450,1437,-13.00,0.00,0.00,99.00,692.00,,,,,
1/1/2024 12:00:00 AM,9E,20363,9E,5381,10397,ATL,"Atlanta, GA",GA,10135,ABE,"Allentown/Bethlehem/Easton, PA",PA,0940,0950,10.00,1146,1154,8.00,0.00,0.00,92.00,692.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1009,14100,PHL,"Philadelphia, PA",PA,11057,CLT,"Charlotte, NC",NC,1737,1901,84.00,1929,2052,83.00,0.00,0.00,73.00,449.00,0.00,0.00,0.00,0.00,83.00
1/1/2024 12:00:00 AM,AA,19805,AA,1029,14100,PHL,"Philadelphia, PA",PA,13198,MCI,"Kansas City, MO",MO,1856,1908,12.00,2115,2043,-32.00,0.00,0.00,130.00,1038.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,103,10434,AVP,"Scranton/Wilkes-Barre, PA",PA,11057,CLT,"Charlotte, NC",NC,1730,1723,-7.00,1921,1900,-21.00,0.00,0.00,80.00,509.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,103,11057,CLT,"Charlotte, NC",NC,10434,AVP,"Scranton/Wilkes-Barre, PA",PA,1459,1503,4.00,1644,1639,-5.00,0.00,0.00,74.00,509.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1041,14100,PHL,"Philadelphia, PA",PA,12892,LAX,"Los Angeles, CA",CA,1550,1546,-4.00,1847,1750,-57.00,0.00,0.00,284.00,2402.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1059,10994,CHS,"Charleston, SC",SC,14100,PHL,"Philadelphia, PA",PA,1814,1836,22.00,1959,2017,18.00,0.00,0.00,78.00,550.00,2.00,0.00,0.00,0.00,16.00
1/1/2024 12:00:00 AM,AA,19805,AA,1059,14100,PHL,"Philadelphia, PA",PA,10994,CHS,"Charleston, SC",SC,1535,1612,37.00,1732,1753,21.00,0.00,0.00,83.00,550.00,9.00,0.00,0.00,0.00,12.00
1/1/2024 12:00:00 AM,AA,19805,AA,1062,14100,PHL,"Philadelphia, PA",PA,13930,ORD,"Chicago, IL",IL,1216,1209,-7.00,1348,1315,-33.00,0.00,0.00,104.00,678.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1114,10721,BOS,"Boston, MA",MA,14100,PHL,"Philadelphia, PA",PA,0553,0547,-6.00,0726,0706,-20.00,0.00,0.00,63.00,280.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1115,14100,PHL,"Philadelphia, PA",PA,11298,DFW,"Dallas/Fort Worth, TX",TX,2051,2115,24.00,2349,2328,-21.00,0.00,0.00,166.00,1303.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1164,13303,MIA,"Miami, FL",FL,14100,PHL,"Philadelphia, PA",PA,1618,1613,-5.00,1906,1850,-16.00,0.00,0.00,131.00,1013.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1164,14100,PHL,"Philadelphia, PA",PA,13303,MIA,"Miami, FL",FL,1219,1214,-5.00,1518,1453,-25.00,0.00,0.00,139.00,1013.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1172,10434,AVP,"Scranton/Wilkes-Barre, PA",PA,11057,CLT,"Charlotte, NC",NC,0603,0556,-7.00,0759,0740,-19.00,0.00,0.00,77.00,509.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1173,13930,ORD,"Chicago, IL",IL,14122,PIT,"Pittsburgh, PA",PA,1843,1836,-7.00,2113,2113,0.00,0.00,0.00,64.00,413.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1181,14100,PHL,"Philadelphia, PA",PA,13303,MIA,"Miami, FL",FL,1859,1907,8.00,2209,2156,-13.00,0.00,0.00,139.00,1013.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1206,11057,CLT,"Charlotte, NC",NC,10434,AVP,"Scranton/Wilkes-Barre, PA",PA,2051,2129,38.00,2229,2304,35.00,0.00,0.00,79.00,509.00,0.00,0.00,0.00,0.00,35.00
1/1/2024 12:00:00 AM,AA,19805,AA,1241,14100,PHL,"Philadelphia, PA",PA,10397,ATL,"Atlanta, GA",GA,0840,0839,-1.00,1106,1038,-28.00,0.00,0.00,99.00,666.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1251,10397,ATL,"Atlanta, GA",GA,14100,PHL,"Philadelphia, PA",PA,1332,1325,-7.00,1526,1529,3.00,0.00,0.00,94.00,666.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1275,14122,PIT,"Pittsburgh, PA",PA,13930,ORD,"Chicago, IL",IL,1812,1809,-3.00,1853,1859,6.00,0.00,0.00,64.00,413.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1278,14100,PHL,"Philadelphia, PA",PA,14679,SAN,"San Diego, CA",CA,1546,1553,7.00,1846,1812,-34.00,0.00,0.00,303.00,2370.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1311,13204,MCO,"Orlando, FL",FL,14100,PHL,"Philadelphia, PA",PA,1429,1427,-2.00,1655,1644,-11.00,0.00,0.00,116.00,861.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1311,14100,PHL,"Philadelphia, PA",PA,13204,MCO,"Orlando, FL",FL,1050,1041,-9.00,1338,1309,-29.00,0.00,0.00,125.00,861.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1312,14100,PHL,"Philadelphia, PA",PA,13204,MCO,"Orlando, FL",FL,1357,1349,-8.00,1641,1624,-17.00,0.00,0.00,130.00,861.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1313,11292,DEN,"Denver, CO",CO,14100,PHL,"Philadelphia, PA",PA,1214,1209,-5.00,1744,1754,10.00,0.00,0.00,206.00,1558.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1313,14100,PHL,"Philadelphia, PA",PA,11292,DEN,"Denver, CO",CO,0910,0902,-8.00,1131,1046,-45.00,0.00,0.00,205.00,1558.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1314,14100,PHL,"Philadelphia, PA",PA,10423,AUS,"Austin, TX",TX,1839,1833,-6.00,2200,2131,-29.00,0.00,0.00,200.00,1430.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1316,14100,PHL,"Philadelphia, PA",PA,10423,AUS,"Austin, TX",TX,1045,1036,-9.00,1407,1334,-33.00,0.00,0.00,210.00,1430.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1333,11697,FLL,"Fort Lauderdale, FL",FL,14100,PHL,"Philadelphia, PA",PA,1205,1152,-13.00,1450,1536,46.00,0.00,0.00,132.00,992.00,0.00,0.00,46.00,0.00,0.00
1/1/2024 12:00:00 AM,AA,19805,AA,1333,14100,PHL,"Philadelphia, PA",PA,11697,FLL,"Fort Lauderdale, FL",FL,0821,0815,-6.00,1113,1053,-20.00,0.00,0.00,138.00,992.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1359,13930,ORD,"Chicago, IL",IL,14100,PHL,"Philadelphia, PA",PA,1825,1815,-10.00,2125,2110,-15.00,0.00,0.00,98.00,678.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1372,10693,BNA,"Nashville, TN",TN,14100,PHL,"Philadelphia, PA",PA,1640,1630,-10.00,1936,1927,-9.00,0.00,0.00,98.00,675.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1372,14100,PHL,"Philadelphia, PA",PA,10693,BNA,"Nashville, TN",TN,1437,1426,-11.00,1555,1530,-25.00,0.00,0.00,97.00,675.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1392,11697,FLL,"Fort Lauderdale, FL",FL,14100,PHL,"Philadelphia, PA",PA,1441,1439,-2.00,1725,1731,6.00,0.00,0.00,138.00,992.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1392,14100,PHL,"Philadelphia, PA",PA,11697,FLL,"Fort Lauderdale, FL",FL,1055,1054,-1.00,1349,1327,-22.00,0.00,0.00,136.00,992.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1414,10721,BOS,"Boston, MA",MA,14100,PHL,"Philadelphia, PA",PA,0733,0729,-4.00,0914,0850,-24.00,0.00,0.00,64.00,280.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1416,14100,PHL,"Philadelphia, PA",PA,10721,BOS,"Boston, MA",MA,1030,1027,-3.00,1154,1136,-18.00,0.00,0.00,48.00,280.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1436,11433,DTW,"Detroit, MI",MI,14100,PHL,"Philadelphia, PA",PA,1611,1610,-1.00,1744,1807,23.00,0.00,0.00,69.00,453.00,0.00,0.00,23.00,0.00,0.00
1/1/2024 12:00:00 AM,AA,19805,AA,1436,14100,PHL,"Philadelphia, PA",PA,11433,DTW,"Detroit, MI",MI,1337,1331,-6.00,1531,1459,-32.00,0.00,0.00,70.00,453.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1453,14100,PHL,"Philadelphia, PA",PA,10721,BOS,"Boston, MA",MA,1340,1333,-7.00,1510,1449,-21.00,0.00,0.00,47.00,280.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1467,10721,BOS,"Boston, MA",MA,14100,PHL,"Philadelphia, PA",PA,1214,1207,-7.00,1346,1326,-20.00,0.00,0.00,59.00,280.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1525,11057,CLT,"Charlotte, NC",NC,13230,MDT,"Harrisburg, PA",PA,1142,1135,-7.00,1318,1312,-6.00,0.00,0.00,66.00,413.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1525,13230,MDT,"Harrisburg, PA",PA,11057,CLT,"Charlotte, NC",NC,1403,1358,-5.00,1544,1542,-2.00,0.00,0.00,71.00,413.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1528,14843,SJU,"San Juan, PR",PR,14100,PHL,"Philadelphia, PA",PA,0700,0657,-3.00,1003,1000,-3.00,0.00,0.00,211.00,1576.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1529,14100,PHL,"Philadelphia, PA",PA,14843,SJU,"San Juan, PR",PR,1840,1854,14.00,2332,2400,28.00,0.00,0.00,221.00,1576.00,14.00,0.00,14.00,0.00,0.00
1/1/2024 12:00:00 AM,AA,19805,AA,1534,13204,MCO,"Orlando, FL",FL,14100,PHL,"Philadelphia, PA",PA,1925,2001,36.00,2148,2227,39.00,0.00,0.00,119.00,861.00,0.00,0.00,3.00,0.00,36.00
1/1/2024 12:00:00 AM,AA,19805,AA,1621,14100,PHL,"Philadelphia, PA",PA,14679,SAN,"San Diego, CA",CA,0840,0838,-2.00,1145,1110,-35.00,0.00,0.00,312.00,2370.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1631,14635,RSW,"Fort Myers, FL",FL,14100,PHL,"Philadelphia, PA",PA,0630,0624,-6.00,0905,0848,-17.00,0.00,0.00,128.00,993.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1648,11057,CLT,"Charlotte, NC",NC,14100,PHL,"Philadelphia, PA",PA,2021,2020,-1.00,2200,2150,-10.00,0.00,0.00,69.00,449.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1662,11298,DFW,"Dallas/Fort Worth, TX",TX,14100,PHL,"Philadelphia, PA",PA,1332,1327,-5.00,1735,1730,-5.00,0.00,0.00,161.00,1303.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1664,11298,DFW,"Dallas/Fort Worth, TX",TX,14100,PHL,"Philadelphia, PA",PA,1715,1715,0.00,2119,2127,8.00,0.00,0.00,164.00,1303.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1670,14100,PHL,"Philadelphia, PA",PA,11298,DFW,"Dallas/Fort Worth, TX",TX,0501,0453,-8.00,0757,0728,-29.00,0.00,0.00,187.00,1303.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1671,11298,DFW,"Dallas/Fort Worth, TX",TX,14100,PHL,"Philadelphia, PA",PA,1030,1024,-6.00,1442,1428,-14.00,0.00,0.00,163.00,1303.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1673,14100,PHL,"Philadelphia, PA",PA,13204,MCO,"Orlando, FL",FL,1650,1653,3.00,1932,1927,-5.00,0.00,0.00,123.00,861.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1680,14100,PHL,"Philadelphia, PA",PA,11298,DFW,"Dallas/Fort Worth, TX",TX,1344,1339,-5.00,1645,1604,-41.00,0.00,0.00,175.00,1303.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1684,13204,MCO,"Orlando, FL",FL,14100,PHL,"Philadelphia, PA",PA,1207,1220,13.00,1433,1444,11.00,0.00,0.00,112.00,861.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1684,14100,PHL,"Philadelphia, PA",PA,13204,MCO,"Orlando, FL",FL,0828,0819,-9.00,1117,1048,-29.00,0.00,0.00,132.00,861.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1687,11057,CLT,"Charlotte, NC",NC,14100,PHL,"Philadelphia, PA",PA,1110,1107,-3.00,1247,1229,-18.00,0.00,0.00,64.00,449.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1692,14100,PHL,"Philadelphia, PA",PA,11298,DFW,"Dallas/Fort Worth, TX",TX,0831,0826,-5.00,1133,1107,-26.00,0.00,0.00,187.00,1303.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1749,11057,CLT,"Charlotte, NC",NC,14122,PIT,"Pittsburgh, PA",PA,2026,2021,-5.00,2151,2148,-3.00,0.00,0.00,62.00,366.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1772,13303,MIA,"Miami, FL",FL,14122,PIT,"Pittsburgh, PA",PA,1926,2222,176.00,2215,0106,171.00,0.00,0.00,142.00,1013.00,135.00,0.00,0.00,0.00,36.00
1/1/2024 12:00:00 AM,AA,19805,AA,1776,10721,BOS,"Boston, MA",MA,14100,PHL,"Philadelphia, PA",PA,1758,1757,-1.00,1930,1913,-17.00,0.00,0.00,55.00,280.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1799,14100,PHL,"Philadelphia, PA",PA,12892,LAX,"Los Angeles, CA",CA,1345,1400,15.00,1653,1619,-34.00,0.00,0.00,299.00,2402.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1822,14100,PHL,"Philadelphia, PA",PA,11057,CLT,"Charlotte, NC",NC,1533,1538,5.00,1730,1722,-8.00,0.00,0.00,74.00,449.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1837,14100,PHL,"Philadelphia, PA",PA,14027,PBI,"West Palm Beach/Palm Beach, FL",FL,0842,0834,-8.00,1136,1106,-30.00,0.00,0.00,134.00,951.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1864,14100,PHL,"Philadelphia, PA",PA,11697,FLL,"Fort Lauderdale, FL",FL,2047,2036,-11.00,2338,2318,-20.00,0.00,0.00,145.00,992.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1866,14100,PHL,"Philadelphia, PA",PA,14635,RSW,"Fort Myers, FL",FL,0825,0820,-5.00,1129,1106,-23.00,0.00,0.00,146.00,993.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1866,14635,RSW,"Fort Myers, FL",FL,14100,PHL,"Philadelphia, PA",PA,1209,1157,-12.00,1445,1444,-1.00,0.00,0.00,135.00,993.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1868,11298,DFW,"Dallas/Fort Worth, TX",TX,14122,PIT,"Pittsburgh, PA",PA,1444,1439,-5.00,1818,1816,-2.00,0.00,0.00,137.00,1067.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1868,14122,PIT,"Pittsburgh, PA",PA,11298,DFW,"Dallas/Fort Worth, TX",TX,1915,1910,-5.00,2131,2115,-16.00,0.00,0.00,143.00,1067.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1874,14100,PHL,"Philadelphia, PA",PA,10721,BOS,"Boston, MA",MA,2054,2052,-2.00,2225,2200,-25.00,0.00,0.00,48.00,280.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1881,13204,MCO,"Orlando, FL",FL,14100,PHL,"Philadelphia, PA",PA,0500,0503,3.00,0727,0709,-18.00,0.00,0.00,109.00,861.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1892,13204,MCO,"Orlando, FL",FL,14100,PHL,"Philadelphia, PA",PA,0650,0650,0.00,0915,0905,-10.00,0.00,0.00,113.00,861.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1898,14100,PHL,"Philadelphia, PA",PA,11624,EYW,"Key West, FL",FL,1100,1050,-10.00,1416,1354,-22.00,0.00,0.00,168.00,1121.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1902,13303,MIA,"Miami, FL",FL,14100,PHL,"Philadelphia, PA",PA,2019,2015,-4.00,2309,2316,7.00,0.00,0.00,150.00,1013.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1918,12451,JAX,"Jacksonville, FL",FL,14100,PHL,"Philadelphia, PA",PA,1801,1757,-4.00,2002,1952,-10.00,0.00,0.00,100.00,742.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1920,14100,PHL,"Philadelphia, PA",PA,13930,ORD,"Chicago, IL",IL,1040,1035,-5.00,1221,1145,-36.00,0.00,0.00,97.00,678.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1926,14100,PHL,"Philadelphia, PA",PA,12451,JAX,"Jacksonville, FL",FL,1627,1620,-7.00,1847,1824,-23.00,0.00,0.00,105.00,742.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1941,13930,ORD,"Chicago, IL",IL,14100,PHL,"Philadelphia, PA",PA,1710,1706,-4.00,2001,2000,-1.00,0.00,0.00,97.00,678.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1956,14100,PHL,"Philadelphia, PA",PA,14107,PHX,"Phoenix, AZ",AZ,1845,1857,12.00,2216,2155,-21.00,0.00,0.00,270.00,2075.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1962,11057,CLT,"Charlotte, NC",NC,14122,PIT,"Pittsburgh, PA",PA,2245,2244,-1.00,0010,0001,-9.00,0.00,0.00,60.00,366.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,1989,12892,LAX,"Los Angeles, CA",CA,14100,PHL,"Philadelphia, PA",PA,2145,2144,-1.00,0532,0534,2.00,0.00,0.00,266.00,2402.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2001,14747,SEA,"Seattle, WA",WA,14100,PHL,"Philadelphia, PA",PA,2301,2250,-11.00,0700,0648,-12.00,0.00,0.00,279.00,2378.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2016,14100,PHL,"Philadelphia, PA",PA,12892,LAX,"Los Angeles, CA",CA,1040,1034,-6.00,1351,1307,-44.00,0.00,0.00,309.00,2402.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2018,12892,LAX,"Los Angeles, CA",CA,14100,PHL,"Philadelphia, PA",PA,0933,0926,-7.00,1740,1742,2.00,0.00,0.00,290.00,2402.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2019,14100,PHL,"Philadelphia, PA",PA,12892,LAX,"Los Angeles, CA",CA,0907,0907,0.00,1212,1138,-34.00,0.00,0.00,305.00,2402.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,202,12892,LAX,"Los Angeles, CA",CA,14100,PHL,"Philadelphia, PA",PA,2305,2345,40.00,0707,0743,36.00,0.00,0.00,283.00,2402.00,36.00,0.00,0.00,0.00,0.00
1/1/2024 12:00:00 AM,AA,19805,AA,2034,14100,PHL,"Philadelphia, PA",PA,11057,CLT,"Charlotte, NC",NC,1830,1912,42.00,2026,2050,24.00,0.00,0.00,67.00,449.00,24.00,0.00,0.00,0.00,0.00
1/1/2024 12:00:00 AM,AA,19805,AA,2064,14100,PHL,"Philadelphia, PA",PA,11057,CLT,"Charlotte, NC",NC,2054,2048,-6.00,2253,2218,-35.00,0.00,0.00,67.00,449.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2095,14100,PHL,"Philadelphia, PA",PA,13930,ORD,"Chicago, IL",IL,0827,0816,-11.00,1005,0942,-23.00,0.00,0.00,96.00,678.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2098,13930,ORD,"Chicago, IL",IL,14100,PHL,"Philadelphia, PA",PA,1000,0957,-3.00,1257,1253,-4.00,0.00,0.00,96.00,678.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2112,14492,RDU,"Raleigh/Durham, NC",NC,14100,PHL,"Philadelphia, PA",PA,0650,0640,-10.00,0818,0751,-27.00,0.00,0.00,53.00,337.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2116,13204,MCO,"Orlando, FL",FL,14100,PHL,"Philadelphia, PA",PA,1727,1738,11.00,1954,1957,3.00,0.00,0.00,121.00,861.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2124,14100,PHL,"Philadelphia, PA",PA,13204,MCO,"Orlando, FL",FL,0640,0633,-7.00,0923,0915,-8.00,0.00,0.00,132.00,861.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2129,13303,MIA,"Miami, FL",FL,14100,PHL,"Philadelphia, PA",PA,0650,0700,10.00,0934,0924,-10.00,0.00,0.00,130.00,1013.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2141,14100,PHL,"Philadelphia, PA",PA,13204,MCO,"Orlando, FL",FL,1550,1639,49.00,1832,1920,48.00,0.00,0.00,125.00,861.00,48.00,0.00,0.00,0.00,0.00
1/1/2024 12:00:00 AM,AA,19805,AA,2170,14100,PHL,"Philadelphia, PA",PA,13303,MIA,"Miami, FL",FL,1035,1030,-5.00,1339,1313,-26.00,0.00,0.00,143.00,1013.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2180,14100,PHL,"Philadelphia, PA",PA,13303,MIA,"Miami, FL",FL,0500,0457,-3.00,0800,0751,-9.00,0.00,0.00,145.00,1013.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2184,14100,PHL,"Philadelphia, PA",PA,13303,MIA,"Miami, FL",FL,0818,0807,-11.00,1118,1115,-3.00,0.00,0.00,140.00,1013.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2188,14100,PHL,"Philadelphia, PA",PA,13303,MIA,"Miami, FL",FL,1541,1539,-2.00,1841,1850,9.00,0.00,0.00,167.00,1013.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2189,11057,CLT,"Charlotte, NC",NC,14100,PHL,"Philadelphia, PA",PA,2238,2233,-5.00,0015,2354,-21.00,0.00,0.00,66.00,449.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2236,11057,CLT,"Charlotte, NC",NC,14100,PHL,"Philadelphia, PA",PA,1709,1702,-7.00,1848,1844,-4.00,0.00,0.00,70.00,449.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2255,14100,PHL,"Philadelphia, PA",PA,10721,BOS,"Boston, MA",MA,1759,1756,-3.00,1922,1908,-14.00,0.00,0.00,53.00,280.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2283,13303,MIA,"Miami, FL",FL,14100,PHL,"Philadelphia, PA",PA,1505,1524,19.00,1751,1756,5.00,0.00,0.00,135.00,1013.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2300,14100,PHL,"Philadelphia, PA",PA,14107,PHX,"Phoenix, AZ",AZ,1700,1658,-2.00,2028,1942,-46.00,0.00,0.00,263.00,2075.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2301,14107,PHX,"Phoenix, AZ",AZ,14100,PHL,"Philadelphia, PA",PA,1120,1115,-5.00,1747,1738,-9.00,0.00,0.00,245.00,2075.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2303,14100,PHL,"Philadelphia, PA",PA,14107,PHX,"Phoenix, AZ",AZ,0839,0831,-8.00,1215,1139,-36.00,0.00,0.00,285.00,2075.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2307,11057,CLT,"Charlotte, NC",NC,14122,PIT,"Pittsburgh, PA",PA,1709,1710,1.00,1838,1836,-2.00,0.00,0.00,62.00,366.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2307,14122,PIT,"Pittsburgh, PA",PA,11057,CLT,"Charlotte, NC",NC,1923,1917,-6.00,2055,2040,-15.00,0.00,0.00,59.00,366.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2309,14122,PIT,"Pittsburgh, PA",PA,11298,DFW,"Dallas/Fort Worth, TX",TX,1135,1125,-10.00,1351,1359,8.00,0.00,0.00,155.00,1067.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2310,14122,PIT,"Pittsburgh, PA",PA,11057,CLT,"Charlotte, NC",NC,1028,1024,-4.00,1159,1203,4.00,0.00,0.00,59.00,366.00,,,,,
1/1/2024 12:00:00 AM,AA,19805,AA,2311,14122,PIT,"Pittsburgh, PA",PA,14100,PHL,"Philadelphia, PA",PA,1632,1648,16.00,1740,1825,45.00,0.00,0.00,55.00,268.00,2.00,0.00,29.00,0.00,14.00
